Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
0.12976254944890156,18.029086129245332,20.5999098621466,0.04435687582095574,0.07647252549118386,-87.8101,45.68483,0.009174311926605505,1
2.477378383367209,0.0,20.55289789378716,0.0,0.0,0.0,6.04046,0.009009009009009009,1
9.849951489068557e-06,18.278711152512262,20.518848309088586,0.0548223350253807,0.10644390280034695,-83.04884,11362.49648,0.008928571428571428,1
1.208960345836975,18.087846467920635,20.491782566647117,0.02978723404255331,0.09036157914219103,-94.63662,1112.70431,0.008849557522123894,0
0.2252181977462609,17.06630523292042,20.49160222527936,0.03624760487101944,0.0325396143170414,-87.34562,19.11849,0.008771929824561403,1
1.220829921392359,17.584134975430306,20.489745097125766,0.06694560669456072,0.05471539617061775,-83.86012,138.59045,0.008695652173913044,1
8.125317329823876,13.069519407656749,20.466815446304206,0.054133584373908396,0.0006129065100040014,-35.25014,132.70385,0.008620689655172414,1
4.740662155425248,0.0,20.464185928073512,8.809796493705502e-05,0.0,0.0,19.36772,0.008547008547008548,1
0.8919980393051105,16.566043709435554,20.457024594302073,0.041666666666666706,0.020425300061402203,-65.31418,102.84744,0.00847457627118644,0
0.7011153502091222,0.0,20.45285218863756,0.0,0.0,0.0,0.38587,0.008403361344537815,1
8.136822566357205,16.083975834085212,20.44057144928924,0.055583194811883924,0.0128219630222885,-35.40997,130.97291,0.008333333333333333,1
11.434379969248631,19.083569707137016,20.43297714621504,0.023797933906647195,0.25939392082600693,-26.62547,86.75183,0.008264462809917356,0
0.011645882691392894,18.871676818747723,20.418849516743464,0.05920457300520059,0.21284891099793388,-82.86289,215.7269,0.00819672131147541,1
11.439967600419903,3.8441723385199715,20.391943601275806,0.025343416197842153,6.367920619897183e-08,-28.04135,80.53584,0.008130081300813009,0
5.110359958135453,14.808265911482492,20.350246315160586,0.0434043586474838,0.00391875697852686,-46.73985,56.03046,0.008064516129032258,1
0.7409845099741055,14.3634273212581,20.343314228311208,0.013661202185792462,0.002529110842303569,-13.0715,17.53008,0.008,0
0.22930771376809028,18.437708180830164,20.325265493526597,0.03868016404828308,0.15144127983125602,-92.52086,3062.22141,0.007936507936507936,0
0.5351603186529256,16.95720131820496,20.30789836839948,0.06992717479462277,0.035059905604575156,-68.63564,53931.38669,0.007874015748031496,0
0.6930486757085017,16.97486764679888,20.30295489628192,0.0003180626583437342,0.03586163239839329,-2.73472,2.46723,0.0078125,0
0.5347040513391397,17.259357351402212,20.27792090127678,0.07930625241356082,0.048871367765575095,-69.46107,3801988.88087,0.007751937984496124,1
8.090460523522065,13.094169643033547,20.27180710320725,0.05661840665319932,0.0007634678706953036,-37.10402,124.34775,0.007692307692307693,1
0.6931471805599453,17.778819543753222,20.26157833902639,0.0014639999999999098,0.08351251211298681,-2.42748,4.49882,0.007633587786259542,1
0.6931471805599453,14.380227598074075,20.26083023857485,0.002174999999999927,0.0027930999481344887,-15.81295,29.91465,0.007575757575757576,1
1.4609379041156565,17.589179589364477,20.257432391584366,0.11782477341389731,0.06937332692559324,-82.69663,6906.84571,0.007518796992481203,1
3.9280931856056407,18.852474725246093,20.25470665678163,0.07528608713109818,0.24604718895358285,-96.63937,23366.25391,0.007462686567164179,1
0.8919980393051105,16.77377463381231,20.249714268400943,0.5759569444444445,0.030932753121195797,-85.65847,65.96348,0.007407407407407408,1
